action,recommendedCollection,reviewDecision,reason,sourceCategory,sourceSlug,id,name,price,availability,imageCount,localImages,sourceUrl,importStatus,importedAt,websitePath
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","3-door-wooden-wardrobe-modern-bedroom-almirah-with-lock","3 Door Wooden Wardrobe â€“ Modern Bedroom Almirah with Lock","28500","In stock","2","images/3-door-wooden-wardrobe-modern-bedroom-almirah-with-lock/3-Door-Wooden-Wardrobe---Modern-Bedroom-Almirah-with-Lock-1.webp | images/3-door-wooden-wardrobe-modern-bedroom-almirah-with-lock/3-Door-Wooden-Wardrobe---Modern-Bedroom-Almirah-with-Lock-2.webp","https://www.betterhomeindia.com/product/3-door-wooden-wardrobe-modern-bedroom-almirah-with-lock/","imported","2026-05-27T19:50:45.903Z","/products/3-door-wooden-wardrobe-modern-bedroom-almirah-with-lock"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","3-door-wooden-wardrobe-with-mirror-modern-bedroom-almirah-2","3 Door Wooden Wardrobe with Mirror â€“ Modern Bedroom Almirah","29000","In stock","2","images/3-door-wooden-wardrobe-with-mirror-modern-bedroom-almirah-2/3-Door-Wooden-Wardrobe-with-Mirror---Modern-Bedroom-Almirah-3.webp | images/3-door-wooden-wardrobe-with-mirror-modern-bedroom-almirah-2/3-Door-Wooden-Wardrobe-with-Mirror---Modern-Bedroom-Almirah-4.webp","https://www.betterhomeindia.com/product/3-door-wooden-wardrobe-with-mirror-modern-bedroom-almirah-2/","imported","2026-05-27T19:50:45.903Z","/products/3-door-wooden-wardrobe-with-mirror-modern-bedroom-almirah-2"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","2-door-wooden-wardrobe-compact-bedroom-almirah-with-lock-2","2 Door Wooden Wardrobe â€“ Compact Bedroom Almirah with Lock","18000","In stock","2","images/2-door-wooden-wardrobe-compact-bedroom-almirah-with-lock-2/2-Door-Wooden-Wardrobe---Compact-Bedroom-Almirah-with-Lock-3.webp | images/2-door-wooden-wardrobe-compact-bedroom-almirah-with-lock-2/2-Door-Wooden-Wardrobe---Compact-Bedroom-Almirah-with-Lock-4.webp","https://www.betterhomeindia.com/product/2-door-wooden-wardrobe-compact-bedroom-almirah-with-lock-2/","imported","2026-05-27T19:50:45.903Z","/products/2-door-wooden-wardrobe-compact-bedroom-almirah-with-lock-2"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-5","2 Door Wooden Wardrobe with Mirror â€“ Compact Bedroom Almirah","19000","In stock","2","images/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-5/2-Door-Wooden-Wardrobe-with-Mirror---Compact-Bedroom-Almirah-9.webp | images/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-5/2-Door-Wooden-Wardrobe-with-Mirror---Compact-Bedroom-Almirah-10.webp","https://www.betterhomeindia.com/product/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-5/","imported","2026-05-27T19:50:45.903Z","/products/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-5"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","4-door-white-wooden-wardrobe-large-bedroom-almirah-with-lock","4 Door White Wooden Wardrobe â€“ Large Bedroom Almirah with Lock","48000","In stock","2","images/4-door-white-wooden-wardrobe-large-bedroom-almirah-with-lock/4-Door-White-Wooden-Wardrobe---Large-Bedroom-Almirah-with-Lock-1.webp | images/4-door-white-wooden-wardrobe-large-bedroom-almirah-with-lock/4-Door-White-Wooden-Wardrobe---Large-Bedroom-Almirah-with-Lock-2.webp","https://www.betterhomeindia.com/product/4-door-white-wooden-wardrobe-large-bedroom-almirah-with-lock/","imported","2026-05-27T19:50:45.903Z","/products/4-door-white-wooden-wardrobe-large-bedroom-almirah-with-lock"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","3-door-white-wooden-wardrobe-modern-bedroom-almirah-with-lock","3 Door White Wooden Wardrobe â€“ Modern Bedroom Almirah with Lock","36000","In stock","2","images/3-door-white-wooden-wardrobe-modern-bedroom-almirah-with-lock/3-Door-White-Wooden-Wardrobe---Modern-Bedroom-Almirah-with-Lock-1.webp | images/3-door-white-wooden-wardrobe-modern-bedroom-almirah-with-lock/3-Door-White-Wooden-Wardrobe---Modern-Bedroom-Almirah-with-Lock-2.webp","https://www.betterhomeindia.com/product/3-door-white-wooden-wardrobe-modern-bedroom-almirah-with-lock/","imported","2026-05-27T19:50:45.903Z","/products/3-door-white-wooden-wardrobe-modern-bedroom-almirah-with-lock"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","2-door-white-wooden-wardrobe-modern-bedroom-almirah-with-lock","2 Door White Wooden Wardrobe â€“ Modern Bedroom Almirah with Lock","22000","In stock","2","images/2-door-white-wooden-wardrobe-modern-bedroom-almirah-with-lock/2-Door-White-Wooden-Wardrobe---Modern-Bedroom-Almirah-with-Lock-1.webp | images/2-door-white-wooden-wardrobe-modern-bedroom-almirah-with-lock/2-Door-White-Wooden-Wardrobe---Modern-Bedroom-Almirah-with-Lock-2.webp","https://www.betterhomeindia.com/product/2-door-white-wooden-wardrobe-modern-bedroom-almirah-with-lock/","imported","2026-05-27T19:50:45.903Z","/products/2-door-white-wooden-wardrobe-modern-bedroom-almirah-with-lock"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","3-door-wooden-wardrobe-with-mirror-stylish-bedroom-almirah","3 Door Wooden Wardrobe with Mirror â€“ Stylish Bedroom Almirah","26000","In stock","2","images/3-door-wooden-wardrobe-with-mirror-stylish-bedroom-almirah/3-Door-Wooden-Wardrobe-with-Mirror---Stylish-Bedroom-Almirah-1.webp | images/3-door-wooden-wardrobe-with-mirror-stylish-bedroom-almirah/3-Door-Wooden-Wardrobe-with-Mirror---Stylish-Bedroom-Almirah-2.webp","https://www.betterhomeindia.com/product/3-door-wooden-wardrobe-with-mirror-stylish-bedroom-almirah/","imported","2026-05-27T19:50:45.903Z","/products/3-door-wooden-wardrobe-with-mirror-stylish-bedroom-almirah"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-4","2 Door Wooden Wardrobe with Mirror â€“ Compact Bedroom Almirah","17000","In stock","2","images/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-4/2-Door-Wooden-Wardrobe-with-Mirror---Compact-Bedroom-Almirah-7.webp | images/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-4/2-Door-Wooden-Wardrobe-with-Mirror---Compact-Bedroom-Almirah-8.webp","https://www.betterhomeindia.com/product/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-4/","imported","2026-05-27T19:50:45.903Z","/products/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-4"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","2-door-wooden-wardrobe-compact-bedroom-almirah-with-lock","2 Door Wooden Wardrobe â€“ Compact Bedroom Almirah with Lock","16000","In stock","2","images/2-door-wooden-wardrobe-compact-bedroom-almirah-with-lock/2-Door-Wooden-Wardrobe---Compact-Bedroom-Almirah-with-Lock-2.webp | images/2-door-wooden-wardrobe-compact-bedroom-almirah-with-lock/2-Door-Wooden-Wardrobe---Compact-Bedroom-Almirah-with-Lock-1.webp","https://www.betterhomeindia.com/product/2-door-wooden-wardrobe-compact-bedroom-almirah-with-lock/","imported","2026-05-27T19:50:45.903Z","/products/2-door-wooden-wardrobe-compact-bedroom-almirah-with-lock"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","3-door-wooden-wardrobe-classic-bedroom-almirah-with-lock","3 Door Wooden Wardrobe â€“ Classic Bedroom Almirah with Lock","28000","In stock","2","images/3-door-wooden-wardrobe-classic-bedroom-almirah-with-lock/3-Door-Wooden-Wardrobe---Classic-Bedroom-Almirah-with-Lock-2.webp | images/3-door-wooden-wardrobe-classic-bedroom-almirah-with-lock/3-Door-Wooden-Wardrobe---Classic-Bedroom-Almirah-with-Lock-1.webp","https://www.betterhomeindia.com/product/3-door-wooden-wardrobe-classic-bedroom-almirah-with-lock/","imported","2026-05-27T19:50:45.903Z","/products/3-door-wooden-wardrobe-classic-bedroom-almirah-with-lock"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","4-door-wooden-wardrobe-with-mirror-large-bedroom-almirah","4 Door Wooden Wardrobe with Mirror â€“ Large Bedroom Almirah","38000","In stock","2","images/4-door-wooden-wardrobe-with-mirror-large-bedroom-almirah/4-Door-Wooden-Wardrobe-with-Mirror---Large-Bedroom-Almirah-1.webp | images/4-door-wooden-wardrobe-with-mirror-large-bedroom-almirah/4-Door-Wooden-Wardrobe-with-Mirror---Large-Bedroom-Almirah-2.webp","https://www.betterhomeindia.com/product/4-door-wooden-wardrobe-with-mirror-large-bedroom-almirah/","imported","2026-05-27T19:50:45.903Z","/products/4-door-wooden-wardrobe-with-mirror-large-bedroom-almirah"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","3-door-wooden-wardrobe-with-mirror-spacious-bedroom-almirah","3 Door Wooden Wardrobe with Mirror â€“ Spacious Bedroom Almirah","29000","In stock","2","images/3-door-wooden-wardrobe-with-mirror-spacious-bedroom-almirah/3-Door-Wooden-Wardrobe-with-Mirror---Spacious-Bedroom-Almirah-1.webp | images/3-door-wooden-wardrobe-with-mirror-spacious-bedroom-almirah/3-Door-Wooden-Wardrobe-with-Mirror---Spacious-Bedroom-Almirah-2.webp","https://www.betterhomeindia.com/product/3-door-wooden-wardrobe-with-mirror-spacious-bedroom-almirah/","imported","2026-05-27T19:50:45.903Z","/products/3-door-wooden-wardrobe-with-mirror-spacious-bedroom-almirah"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-3","2 Door Wooden Wardrobe with Mirror â€“ Compact Bedroom Almirah","19000","In stock","2","images/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-3/2-Door-Wooden-Wardrobe-with-Mirror---Compact-Bedroom-Almirah-5.webp | images/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-3/2-Door-Wooden-Wardrobe-with-Mirror---Compact-Bedroom-Almirah-6.webp","https://www.betterhomeindia.com/product/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-3/","imported","2026-05-27T19:50:45.903Z","/products/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-3"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","1-door-marble-finish-wooden-wardrobe-slim-storage-almirah","1 Door Marble Finish Wooden Wardrobe â€“ Slim Storage Almirah","14000","In stock","2","images/1-door-marble-finish-wooden-wardrobe-slim-storage-almirah/1-Door-Marble-Finish-Wooden-Wardrobe---Slim-Storage-Almirah-1.webp | images/1-door-marble-finish-wooden-wardrobe-slim-storage-almirah/1-Door-Marble-Finish-Wooden-Wardrobe---Slim-Storage-Almirah-2.webp","https://www.betterhomeindia.com/product/1-door-marble-finish-wooden-wardrobe-slim-storage-almirah/","imported","2026-05-27T19:50:45.903Z","/products/1-door-marble-finish-wooden-wardrobe-slim-storage-almirah"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","1-door-wooden-wardrobe-with-mirror-slim-bedroom-almirah","1 Door Wooden Wardrobe with Mirror â€“ Slim Bedroom Almirah","13000","In stock","2","images/1-door-wooden-wardrobe-with-mirror-slim-bedroom-almirah/1-Door-Wooden-Wardrobe-with-Mirror---Slim-Bedroom-Almirah-1.webp | images/1-door-wooden-wardrobe-with-mirror-slim-bedroom-almirah/1-Door-Wooden-Wardrobe-with-Mirror---Slim-Bedroom-Almirah-2.webp","https://www.betterhomeindia.com/product/1-door-wooden-wardrobe-with-mirror-slim-bedroom-almirah/","imported","2026-05-27T19:50:45.903Z","/products/1-door-wooden-wardrobe-with-mirror-slim-bedroom-almirah"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","1-door-wooden-wardrobe-slim-bedroom-storage-almirah","1 Door Wooden Wardrobe â€“ Slim Bedroom Storage Almirah","12000","In stock","2","images/1-door-wooden-wardrobe-slim-bedroom-storage-almirah/1-Door-Wooden-Wardrobe---Slim-Bedroom-Storage-Almirah-1.webp | images/1-door-wooden-wardrobe-slim-bedroom-storage-almirah/1-Door-Wooden-Wardrobe---Slim-Bedroom-Storage-Almirah-2.webp","https://www.betterhomeindia.com/product/1-door-wooden-wardrobe-slim-bedroom-storage-almirah/","imported","2026-05-27T19:50:45.903Z","/products/1-door-wooden-wardrobe-slim-bedroom-storage-almirah"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","4-door-wooden-wardrobe-with-mirror-premium-bedroom-almirah","4 Door Wooden Wardrobe with Mirror â€“ Premium Bedroom Almirah","38000","In stock","2","images/4-door-wooden-wardrobe-with-mirror-premium-bedroom-almirah/4-Door-Wooden-Wardrobe-with-Mirror---Premium-Bedroom-Almirah-2.webp | images/4-door-wooden-wardrobe-with-mirror-premium-bedroom-almirah/4-Door-Wooden-Wardrobe-with-Mirror---Premium-Bedroom-Almirah-1.webp","https://www.betterhomeindia.com/product/4-door-wooden-wardrobe-with-mirror-premium-bedroom-almirah/","imported","2026-05-27T19:50:45.903Z","/products/4-door-wooden-wardrobe-with-mirror-premium-bedroom-almirah"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","3-door-wooden-wardrobe-with-mirror-premium-bedroom-almirah","3 Door Wooden Wardrobe with Mirror â€“ Premium Bedroom Almirah","27000","In stock","2","images/3-door-wooden-wardrobe-with-mirror-premium-bedroom-almirah/3-Door-Wooden-Wardrobe-with-Mirror---Premium-Bedroom-Almirah-2.webp | images/3-door-wooden-wardrobe-with-mirror-premium-bedroom-almirah/3-Door-Wooden-Wardrobe-with-Mirror---Premium-Bedroom-Almirah-1.webp","https://www.betterhomeindia.com/product/3-door-wooden-wardrobe-with-mirror-premium-bedroom-almirah/","imported","2026-05-27T19:50:45.903Z","/products/3-door-wooden-wardrobe-with-mirror-premium-bedroom-almirah"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-2","2 Door Wooden Wardrobe with Mirror â€“ Compact Bedroom Almirah","17000","In stock","2","images/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-2/2-Door-Wooden-Wardrobe-with-Mirror---Compact-Bedroom-Almirah-3.webp | images/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-2/2-Door-Wooden-Wardrobe-with-Mirror---Compact-Bedroom-Almirah-4.webp","https://www.betterhomeindia.com/product/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-2/","imported","2026-05-27T19:50:45.903Z","/products/2-door-wooden-wardrobe-with-mirror-compact-bedroom-almirah-2"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","2-door-steel-storage-cabinet-ss-office-home-metal-almirah","2 Door Steel Storage Cabinet (MS) â€“ Office & Home Metal Almirah","15000","In stock","2","images/2-door-steel-storage-cabinet-ss-office-home-metal-almirah/2-Door-Steel-Storage-Cabinet-SS---Office-Home-Metal-Almirah-2.webp | images/2-door-steel-storage-cabinet-ss-office-home-metal-almirah/2-Door-Steel-Storage-Cabinet-SS---Office-Home-Metal-Almirah-1.webp","https://www.betterhomeindia.com/product/2-door-steel-storage-cabinet-ss-office-home-metal-almirah/","imported","2026-05-27T19:50:45.903Z","/products/2-door-steel-storage-cabinet-ss-office-home-metal-almirah"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","2-door-white-wardrobe-with-mirror-drawers-compact-wooden-almirah","2 Door White Wardrobe with Mirror & Drawers â€“ Compact Wooden Almirah","23000","In stock","3","images/2-door-white-wardrobe-with-mirror-drawers-compact-wooden-almirah/2-Door-White-Wardrobe-with-Mirror-Drawers---Compact-Wooden-Almirah.webp | images/2-door-white-wardrobe-with-mirror-drawers-compact-wooden-almirah/767A7019copy.webp | images/2-door-white-wardrobe-with-mirror-drawers-compact-wooden-almirah/MARBITO2DOORWARDROBEWMIRRORWHITELS2.webp","https://www.betterhomeindia.com/product/2-door-white-wardrobe-with-mirror-drawers-compact-wooden-almirah/","imported","2026-05-27T19:50:45.903Z","/products/2-door-white-wardrobe-with-mirror-drawers-compact-wooden-almirah"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","4-door-white-wardrobe-with-mirror-drawers-modern-wooden-almirah","4 Door White Wardrobe with Mirror & Drawers â€“ Modern Wooden Almirah","52000","In stock","3","images/4-door-white-wardrobe-with-mirror-drawers-modern-wooden-almirah/4-Door-White-Wardrobe-with-Mirror-Drawers---Modern-Wooden-Almirah-3.webp | images/4-door-white-wardrobe-with-mirror-drawers-modern-wooden-almirah/4-Door-White-Wardrobe-with-Mirror-Drawers---Modern-Wooden-Almirah-2.webp | images/4-door-white-wardrobe-with-mirror-drawers-modern-wooden-almirah/4-Door-White-Wardrobe-with-Mirror-Drawers---Modern-Wooden-Almirah-1.webp","https://www.betterhomeindia.com/product/4-door-white-wardrobe-with-mirror-drawers-modern-wooden-almirah/","imported","2026-05-27T19:50:45.903Z","/products/4-door-white-wardrobe-with-mirror-drawers-modern-wooden-almirah"
